관리번호,구분명,화장실명,소재지도로명주소,소재지지번주소,관리기관명,전화번호,개방시간,개방시간상세,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,위도,경도
202431400000103590,공중화장실,계남근린공원(D),"서울특별시 양천구 중앙로25길 31, 다락골 놀이터 옆",,서울특별시 양천구청 공원녹지과,0226203584,상시,상시,1,1,1,0,0,0,2,1,0,37.5153925581886,126.850577071818
202431400000104120,개방화장실,양천해누리복지관,서울특별시 양천구 목동동로 159,,양천구 자립지원과,0226204688,정시,09:00~18:00,2,1,1,1,0,0,2,1,0,37.519890082736,126.869909283549
202431400000104160,공중화장실,(주)지애스이앤알서울주유소,서울특별시 양천구 신정로 236(신정동),,양천구 녹색환경과,0226204874,상시,상시,1,0,0,0,0,0,1,0,0,37.5105676390045,126.847718788496
202431400000103717,공중화장실,오목교역(5),서울특별시 양천구 오목로 지하 342 오목교역,,서울교통공사,0263115211,정시,05~24시,2,6,0,0,0,0,5,0,0,37.5244500703802,126.875354626254
202431400000104149,개방화장실,신정7동주민센터,서울특별시 양천구 목동동로 37,,신정7동주민센터,0226204318,정시,09~18시,2,3,1,1,0,0,2,1,0,37.5143994546524,126.859671273515
202431400000103933,공중화장실,지에스칼텍스(주)건지주유소,서울특별시 양천구 안양천로 1171(목동),,양천구 녹색환경과,0226204874,정시,06:00~24:00,1,1,0,0,0,0,1,0,0,37.545315926725,126.882152598122
202431400000103579,개방화장실,양천창업지원센터,서울특별시 양천구 신정로7길 75,,미담장학회(일자리경제과),0226041471,정시,10~22시,1,1,0,0,0,0,2,0,0,37.5130575238891,126.833725627369
202431400000104089,공중화장실,3번 화장실(야구장),서울특별시 양천구 안양천로 788,,서울특별시 양천구청 공원녹지과,0226203584,상시,상시,2,2,1,0,0,0,3,1,0,37.5162242070138,126.877438974479
202431400000103588,공중화장실,계남근린공원(A),"서울특별시 양천구 신정로13가길 36, 야외무대 옆",,서울특별시 양천구청 공원녹지과,0226203584,상시,상시,2,3,1,0,0,0,5,1,0,37.5135978491016,126.845602224988
202431400000103879,개방화장실,신월종합사회복지관,서울특별시 양천구 신월로24길 19,서울특별시 양천구 신월동 1063-1,양천구 복지정책과,07047553702,정시,08:30-19:30,5,4,5,5,0,0,14,5,0,37.5200327613989,126.847366869693
202431400000103612,공중화장실,연의생활체육공원,서울특별시 양천구 신정로7길 91,,서울특별시 양천구청 공원녹지과,0226203584,상시,상시,1,3,1,0,0,0,3,1,0,37.5143358077017,126.833236187399
202431400000103802,개방화장실,성실통운,서울특별시 양천구 곰달래로6길 41,서울특별시 양천구 신월1동 244-1,양천구 청소행정과,0226203426,상시,상시,2,2,0,0,0,0,2,0,0,37.5265143632353,126.837161825981
202431400000103842,공중화장실,목동근린공원,서울특별시 양천구 목동중앙북로24길 1-29,,서울특별시 양천구청 공원녹지과,0226203584,상시,상시,1,3,0,0,0,0,4,0,0,37.5463656555778,126.879627147858
202431400000104200,개방화장실,서울출입국외국인청,서울특별시 양천구 목동동로 151,,서울출입국외국인청,0226506220,정시,09:00∼18:00,16,24,1,0,0,0,18,1,0,37.5192333898378,126.869625817317
202431400000103665,개방화장실,신월4동주민센터,서울특별시 양천구 오목로5길 34,서울특별시 양천구 신월동 425-2,신월4동주민센터,0226204126,정시,09~18시,12,12,2,0,0,0,12,0,0,37.5246958066952,126.840081055666
202431400000104077,공중화장실,한울근린공원,서울특별시 양천구 지양로7길 27-5,,서울특별시 양천구청 공원녹지과,0226203584,상시,상시,1,1,0,0,0,0,2,0,0,37.5198612934861,126.832280135303
202431400000104108,개방화장실,신월문화체육센터,서울특별시 양천구 지양로 47,서울특별시 양천구 신월동 987,양천구시설관리공단,07049539722,정시,15시간,5,7,0,0,0,0,9,0,0,37.5198556644912,126.835064922695
202431400000103921,공중화장실,삼미상사㈜신월IC셀프주유소,서울특별시 양천구 중앙로 331(신월동),,양천구 녹색환경과,0226204874,상시,상시,1,2,0,0,0,0,1,0,0,37.5254885041362,126.849753276346
202431400000104191,공중화장실,오목교역(5),서울특별시 양천구 오목로 지하 342 오목교역,,서울교통공사,0263115211,정시,05~24시,2,6,0,0,0,0,5,0,0,37.5244500703802,126.875354626254
202431400000104104,개방화장실,해누리타운,서울특별시 양천구 목동동로 81,서울특별시 양천구 신정6동 322-11,양천구시설관리공단,07049539888,정시,6시30분~23시,31,19,9,9,0,0,51,9,0,37.5159760603841,126.86385454407
202431400000103810,개방화장실,남부순환셀프 주유소,서울특별시 양천구 남부순환로 553,서울특별시 양천구 신월4동 525-1,양천구 청소행정과,0226203426,상시,상시,1,2,0,0,0,0,2,0,0,37.5197288998681,126.838723252685
202431400000104186,개방화장실,서울에너지공사,서울특별시 양천구 목동서로 20,,서울에너지공사,0226405175,정시,09:00~18:00,1,2,1,1,0,0,0,1,0,37.5390230992768,126.883262418864
202431400000103637,개방화장실,양천구의회,서울특별시 양천구 목동서로 337,,양천구의회,0226204966,정시,09:00~18:00(평일),0,1,1,1,0,0,0,1,0,37.5177150639364,126.866359737993
202431400000103726,개방화장실,서울출입국외국인청,서울특별시 양천구 목동동로 151,,서울출입국외국인청,0226506220,정시,09:00∼18:00,16,24,1,0,0,0,18,1,0,37.5192333898378,126.869625817317
202431400000103961,개방화장실,서울신정1동우체국,서울특별시 양천구 신월로 368,,서울신정1동우체국,0226542005,정시,09:00∼18:00,0,1,0,0,0,1,0,0,0,37.5218937274328,126.861967654185
202431400000103547,개방화장실,기독교방송,서울특별시 양천구 목동서로 159-1,서울특별시 양천구 목1동 917-1,양천구 청소행정과,0226203426,상시,상시,3,3,1,0,0,0,2,1,0,37.5282318199269,126.874990723123
202431400000103708,개방화장실,목동야구장,서울특별시 양천구 안양천로 939,,체육시설관리사업소(목동사업과),0226403848,상시,상시,3,2,1,1,0,0,9,1,0,37.5307279531237,126.879233453873
202431400000103712,개방화장실,서울에너지공사,서울특별시 양천구 목동서로 20,,서울에너지공사,0226405175,정시,09:00~18:00,1,2,1,1,0,0,0,1,0,37.5390230992768,126.883262418864
202431400000103949,개방화장실,서울에너지공사,서울특별시 양천구 목동서로 20,,서울에너지공사,0226405175,정시,09:00~18:00,1,2,1,1,0,0,0,1,0,37.5390230992768,126.883262418864
202431400000103646,개방화장실,양천해누리복지관,서울특별시 양천구 목동동로 159,,양천구 자립지원과,0226204688,정시,09:00~18:00,2,1,1,1,0,0,2,1,0,37.519890082736,126.869909283549
202431400000103570,개방화장실,(주)삼표에너지 목동주유소,서울특별시 양천구 목동서로 129,서울특별시 양천구 목5동 905-30,양천구 청소행정과,0226203426,정시,06:00~18:00,1,1,0,0,0,0,1,0,0,37.5321638279811,126.875540347599
202431400000103583,공중화장실,용왕산근린공원(A),"서울특별시 양천구 용왕정길 43, 관리사무소 옆",,서울특별시 양천구청 공원녹지과,0226203584,상시,상시,2,3,1,0,0,0,5,1,0,37.544085833533,126.878022299352
202431400000103904,개방화장실,신월6동주민센터,서울특별시 양천구 남부순환로83길 53,,신월6동주민센터,0226204161,정시,09~18시,8,9,4,0,0,0,12,4,0,37.5180156016829,126.845086473562
202431400000103804,개방화장실,현대드림타워,서울특별시 양천구 목동동로 233-1,서울특별시 양천구 목1동 923-14,양천구 청소행정과,0226203426,상시,상시,2,3,0,0,0,0,2,0,0,37.5274862615567,126.871566699077
202431400000103589,공중화장실,계남근린공원(B),"서울특별시 양천구 중앙로 153, 11단지 옆",,서울특별시 양천구청 공원녹지과,0226203584,상시,상시,3,4,1,0,0,0,7,1,0,,
202431400000103596,공중화장실,오목근린공원,서울특별시 양천구 목동서로 159-2,,서울특별시 양천구청 공원녹지과,0226203584,상시,상시,1,2,1,0,0,0,2,1,0,37.5275882389761,126.87364010571
202431400000103808,개방화장실,대한민국예술인센터,서울특별시 양천구 목동서로 225,서울특별시 양천구 목1동 923-6,양천구 청소행정과,0226203426,상시,상시,3,5,1,0,0,0,6,1,0,37.5270754105611,126.870745963571
202431400000103687,공중화장실,SK에너지㈜경인주유소,서울특별시 양천구 국회대로 170(신정동),,양천구 녹색환경과,0226204874,정시,05:00~익일1:00,1,1,0,0,0,0,1,0,0,37.5281136827651,126.854009012994
202431400000103787,개방화장실,등촌빌딩,서울특별시 양천구 등촌로 172(목동),서울특별시 양천구 목3동 657-21,양천구 청소행정과,0226203426,상시,상시,2,2,0,0,0,0,2,0,0,37.5451346059769,126.862607834028
202431400000104157,공중화장실,㈜진우에너지 신월점,서울특별시 양천구 신월로 193(신월동),,양천구 녹색환경과,0226204874,정시,05:00~익일01:00,1,1,0,0,0,0,1,0,0,37.5200481885681,126.844071320155
202431400000103695,공중화장실,"현대오일뱅크㈜직영목동
셀프주유소(구)",서울특별시 양천구 공항대로 648(목동),,양천구 녹색환경과,0226204874,정시,05:00~23:30,1,1,0,0,0,0,1,0,0,37.5467672087448,126.87698319379
202431400000103635,개방화장실,목동문화체육센터,서울특별시 양천구 목동중앙본로73,,양천구시설관리공단,07049539606,정시,07~21,3,4,1,1,0,0,7,1,0,37.5428083806204,126.869087576673
202431400000103952,공중화장실,신정역(5),서울특별시 양천구 오목로 지하 179 신정역,,서울교통공사,0263115191,정시,05~24시,3,5,0,0,0,0,8,0,0,37.5252107928783,126.857290392028
202431400000104045,개방화장실,대한민국예술인센터,서울특별시 양천구 목동서로 225,서울특별시 양천구 목1동 923-6,양천구 청소행정과,0226203426,상시,상시,3,5,1,0,0,0,6,1,0,37.5270754105611,126.870745963571
202431400000103615,공중화장실,3번 화장실(야구장),서울특별시 양천구 안양천로 788,,서울특별시 양천구청 공원녹지과,0226203584,상시,상시,2,2,1,0,0,0,3,1,0,37.5162242070138,126.877438974479
202431400000103553,개방화장실,한사랑교회,서울특별시 양천구 목동동로 33(신정동),서울특별시 양천구 신정7동 324-1,양천구 청소행정과,0226203426,정시,개관시간,4,4,0,0,0,0,4,0,0,37.5145947056437,126.859674301276
202431400000104212,개방화장실,신월5파출소 화장실,서울특별시 양천구 남부순환로31길 37,서울특별시 양천구 59-5,양천경찰서(신월5파출소),0226930113,상시,상시,1,1,1,0,0,0,1,0,0,37.5390738299023,126.830673512582
202431400000103582,공중화장실,온수도시자연공원 (지양산유아숲체험원),서울특별시 양천구 지양로7길 28-29,,서울특별시 양천구청 공원녹지과,0226203584,상시,상시,1,1,0,0,0,0,1,0,0,37.5213621620461,126.829684365163
202431400000103868,개방화장실,계남다목적체육관,서울특별시 양천구 신정로 273-5,서울특별시 양천구 신정동 695-5,양천구시설관리공단,07049539793,정시,6시~22시,3,3,1,1,0,0,6,1,1,37.5130804971991,126.850508386528
202431400000103679,공중화장실,플라트㈜ 서호주유소,서울특별시 양천구 남부순환로 317(신월동),,양천구 녹색환경과,0226204874,정시,00:00~24:00 (05:00~24:00  매주월요일),1,2,0,0,0,0,1,0,0,37.5385828916235,126.82701689593
202431400000103908,개방화장실,신정3동주민센터,서울특별시 양천구 중앙로 209,,신정3동주민센터,0226204235,정시,09~18시,6,9,1,1,0,0,6,0,0,37.5151471525982,126.854789187328
202431400000104141,개방화장실,신월6동주민센터,서울특별시 양천구 남부순환로83길 53,,신월6동주민센터,0226204161,정시,09~18시,8,9,4,0,0,0,12,4,0,37.5180156016829,126.845086473562
202431400000103856,공중화장실,7번 화장실(영학정),서울특별시 양천구 안양천로 914,,서울특별시 양천구청 공원녹지과,0226203584,상시,상시,2,2,1,0,0,0,3,1,0,37.5271079507344,126.879449146956
202431400000104179,개방화장실,신목종합사회복지관 (시립시설),서울특별시 양천구 신목로 5,,서울시 안심돌봄복지과,0226437222,정시,09:00~20:00,3,3,0,0,0,0,4,0,0,37.5172255608213,126.876467484144
202431400000103809,개방화장실,썬텍씨티빌딩,서울특별시 양천구 오목로 350,서울특별시 양천구 목1동 404-177,양천구 청소행정과,0226203426,상시,상시,1,1,0,0,0,0,2,0,0,37.5241576688964,126.87627211214
202431400000103899,개방화장실,신월1동주민센터,서울특별시 양천구 곰달래로1길 38,서울특별시 양천구 신월동 135-18,신월1동주민센터,0226204048,정시,09~18시,2,4,1,0,0,0,2,1,0,37.5328062560998,126.831527287922
202431400000104147,개방화장실,신정4동주민센터,서울특별시 양천구 오목로34길 5,,신정4동주민센터,0226204266,정시,09~18시,5,5,1,1,0,0,9,1,0,37.5245603552186,126.855802998197
202431400000103709,개방화장실,목동빙상장,서울특별시 양천구 안양천로 939,,와이키키(위탁업체),0226498454,상시,상시,32,46,1,1,0,0,33,1,0,37.5307279531237,126.879233453873
202431400000104119,개방화장실,양천구푸드마켓(신월점),서울특별시 양천구 곰달래로13길 73(신월동),서울특별시 양천구 신월동 92-6,양천구 복지정책과,0226203343,정시,09-18시,1,2,1,0,0,0,1,1,0,37.5359500494174,126.833769966283
202431400000103898,개방화장실,목5동주민센터,서울특별시 양천구 목동서로 41,,목5동주민센터,0226204023,정시,09~18시,2,12,1,0,0,0,3,0,0,37.537183341198,126.88171654872
202431400000104129,개방화장실,서서울어르신복지관,서울특별시 양천구 가로공원로 60가길 16,,서서울어르신복지관(어르신복지과),0226084042,정시,08~18시,6,6,3,0,0,0,13,3,0,37.5342610593105,126.826765522574
202431400000104026,공중화장실,부영그린타운2차,서울특별시 양천구 목동동로 401,서울특별시 양천구 목5동 908-28,양천구 청소행정과,0226203426,상시,,4,4,1,0,0,0,4,1,0,37.5363752723271,126.881126305795
202431400000103789,공중화장실,부영그린타운2차,서울특별시 양천구 목동동로 401,서울특별시 양천구 목5동 908-28,양천구 청소행정과,0226203426,상시,,4,4,1,0,0,0,4,1,0,37.5363752723271,126.881126305795
202431400000103839,공중화장실,오솔길근린공원,서울특별시 양천구 남부순환로72길 16,,서울특별시 양천구청 공원녹지과,0226203584,상시,상시,3,4,1,0,0,0,6,1,0,37.5202141129769,126.836057101063
202431400000103977,개방화장실,양천경찰서 화장실,서울특별시 양천구 목동동로 99,서울특별시 양천구 신정동 321,양천경찰서,0220938111,상시,상시,2,3,1,1,0,0,2,1,0,37.516676240279,126.865594446627
